%time,field.data
1574702397357685900,0.031713383786398236 -0.04161308359950105 3.0472481017123836
1574702397438353532,0.037063102924360436 -0.04334513589939404 3.045418588491401
1574702397519160771,0.03977935313119515 -0.046862067625877434 3.0438600000710743
1574702397599766890,0.040114941465139706 -0.04917105513065164 3.042637052589646
1574702397680458972,0.0383673122515759 -0.04585698547623477 3.0412041395704486
1574702397761168333,0.034953690336807175 -0.04161080718261979 3.0414387419466857
1574702397841766330,0.03342590928249793 -0.036235918339531895 3.0439502872444644
1574702397922433461,0.03292703567166017 -0.029593117668371992 3.048347413136935
1574702397993056489,0.03436545921294511 -0.026224774240475607 3.0530580348447085
1574702398073787085,0.0392135225422298 -0.02530249932870501 3.056608570591449
1574702398154583802,0.04216640000353772 -0.019448088360576446 3.059279563583398
1574702398235489543,0.03990891488022913 -0.018096934105054613 3.0607661946643177
1574702398316168840,0.03923826057340014 -0.022836449046435732 3.062589179934828
1574702398396894484,0.04476148778909852 -0.017798334451111984 3.0685427282983393
1574702398477629746,0.05023024814469006 -0.007628954821961061 3.0797033199334867
1574702398558359598,0.04845091636356059 -0.0032951098985728755 3.095238627705339
1574702398639192873,0.04442016027224177 -0.005911660713635317 3.106857801811952
1574702398719963558,0.04035500476764403 -0.009861525325803252 3.118253395307128
1574702398800789332,0.03626528309754476 -0.018529068546902734 3.127278141469551
1574702398881609490,0.03813697445196162 -0.027430060423315104 3.1339516240697005
1574702398962329747,0.036537318463904817 -0.03453632407269122 3.139996795034729
1574702399032920978,0.03714030334802791 -0.0352711526665869 -3.1332539589395774
1574702399113726221,0.03607974336744189 -0.030231064481820245 -3.1189552185168967
1574702399194476615,0.0391700827360143 -0.031193145276100037 -3.1048666916496397
1574702399275152050,0.04089735000144376 -0.028707576444985314 -3.099035901625845
1574702399355934347,0.03373424526132632 -0.02104578815548144 -3.097313703676008
1574702399436590392,0.028444836454627528 -0.014330456601726688 -3.1014410305918996
1574702399517357782,0.02282757524246124 -0.010541196244945148 -3.1104592011762002
1574702399598073534,0.02224848761240073 -0.0025896151448214716 -3.125589815544062
1574702399678838235,0.025245072293059438 -0.004707549758052104 3.139516335848737
1574702399759555642,0.021532384952028298 -0.013445212068330752 3.1188302634394636
1574702399840393637,0.016988845221430408 -0.01856062358555597 3.095880691666063
1574702399921038843,0.007890520866487049 -0.022358454517956962 3.0732259404893036
1574702400001761083,-0.0014436667020020174 -0.026281055066439046 3.0489276955786133
1574702400072424249,-0.0008419409094509442 -0.02947598267611684 3.0221353818843566
1574702400163239945,-0.0024139374352415113 -0.036949185156627685 2.9941232211356725
1574702400233804730,-0.0010260160424699729 -0.04087365617061138 2.9761684984193586
1574702400314517755,0.006575564086441766 -0.03954384758365285 2.9606367439838674
1574702400395212854,0.01680759081824831 -0.03517896766508445 2.94952103343809
1574702400476097239,0.0245646921891444 -0.03036219514844538 2.9427070090866927
1574702400556762699,0.03024208956478192 -0.034597923400531284 2.9392305777116885
1574702400637722199,0.03542700129369672 -0.03770977118891942 2.9382736781871746
1574702400718411826,0.03542288443406353 -0.03983926250210371 2.9393563733043573
1574702400799114291,0.035556329841424254 -0.04212533868498681 2.9420257425492458
1574702400869705285,0.040585077366547685 -0.047000999498233755 2.9472234204277004
